postcode,stad,latitude,longitude,link
8640,Oostvleteren,50.9318028,2.7367963000000373,
8640,Westvleteren,50.9276053,2.716906999999992,
8640,Woesten,50.9006632,2.7891270999999733,
8640,Vleteren,50.9296908,2.7327546999999868,
8647,Lo,50.9806703,2.7489726999999675,
8647,Noordschote,50.9546429,2.8104660000000194,
8647,Pollinkhove,50.9710805,2.73227339999994,
8647,Reninge,50.97334,2.771569999999997,
8647,Lo-Reninge,50.97334,2.771569999999997,
8650,Klerken,50.9980304,2.9041727000000037,
8650,Merkem,50.9528136,2.8523982000000387,
8650,Houthulst,50.9773885,2.9457763999999997,
8660,Adinkerke,51.0751267,2.6034114000000272,
8660,De Panne,51.096303,2.5905440999999882,
8670,Oostduinkerke,51.1158173,2.6824907000000167,
8670,Wulpen,51.1007563,2.6991736999999603,
8670,Koksijde,51.1053908,2.650079499999947,
8680,Bovekerke,51.0544659,2.9627034000000094,
8680,Zande,51.1200517,2.922232200000053,
8680,Koekelare,51.089265,2.9778009999999995,
8690,Hoogstade,50.9795594,2.691656899999998,
8690,Oeren,51.0230442,2.7052384999999504,
8690,Sint-Rijkers,50.9915951,2.687814000000003,
8690,Alveringem,51.0122085,2.7130822000000308,
8691,Beveren-aan-den-Ijzer,51.03019889999999,2.730188300000009,
8691,Gijverinkhove,50.9761349,2.6725748999999723,
8691,Izenberge,50.9942337,2.6547262000000273,
8691,Leisele,50.98554859999999,2.6234329000000116,
8691,Stavele,50.93855199999999,2.6699314999999615,
8700,Aarsele,50.99693430000001,3.422498899999937,
8700,Kanegem,51.0134353,3.403327900000022,
8700,Schuiferskapelle,51.03289969999999,3.3338300000000345,
8700,Tielt,51.0001519,3.326382100000046,
8710,Ooigem,50.8933706,3.336504600000012,
8710,Sint-Baafs-Vijve,50.9103986,3.390768200000025,
8710,Wielsbeke,50.9099543,3.372468700000013,
8720,Markegem,50.9458591,3.402641200000062,
8720,Oeselgem,50.9350995,3.431909899999937,
8720,Wakken,50.9306218,3.3979722000000265,
8720,Dentergem,50.96364579999999,3.418628300000023,
8730,Oedelem,51.1685563,3.339724599999954,
8730,Sint-Joris (Beernem),51.1275828,3.3683707999999797,
8730,Beernem,51.1427778,3.3408332999999857,
8740,Egem,51.0148444,3.259030100000018,
8740,Pittem,50.9942681,3.266663900000026,
8750,Zwevezele,51.03608999999999,3.2104699999999866,
8750,Wingene,51.05865,3.2748000000000275,
8755,Ruiselede,51.0413098,3.39705129999993,
8760,Meulebeke,50.9497222,3.2869444000000385,
8770,Ingelmunster,50.92325,3.262839999999983,
8780,Oostrozebeke,50.92016150000001,3.3345851000000266,
8790,Waregem,50.88695209999999,3.423131699999999,
8791,Beveren (Leie),50.830709,3.215844500000003,
8792,Desselgem,50.8868997,3.349405899999965,
8793,Sint-Eloois-Vijve,50.90348849999999,3.4098712999999634,
8800,Beveren (Roeselare),50.9685498,3.1443097999999736,
8800,Oekene,50.9202542,3.160984399999961,
8800,Rumbeke,50.9332448,3.1560374000000593,
8800,Roeselare,50.949931,3.1294450000000325,
8810,Lichtervelde,51.0277074,3.1439095000000634,
8820,Torhout,51.064451,3.098173999999972,
8830,Gits,50.9970116,3.099991799999998,
8830,Hooglede,50.9785141,3.081464600000004,
8840,Oostnieuwkerke,50.9423778,3.064282800000001,
8840,Westrozebeke,50.931897,3.012283000000025,
8840,Staden,50.9745786,3.0144880000000285,
8850,Ardooie,50.979065,3.1988026999999875,
8851,Koolskamp,51.0019392,3.211786699999948,
8860,Lendelede,50.88583329999999,3.2372222000000193,
8870,Emelgem,50.9271506,3.2178678999999875,
8870,Kachtem,50.93188240000001,3.1924033000000236,
8870,Izegem,50.92019,3.214185000000043,
8880,Rollegem-Kapelle,50.8682853,3.144950900000026,
8880,Sint-Eloois-Winkel,50.8762769,3.1823566000000483,
8880,Ledegem,50.8549686,3.127447899999993,
8890,Dadizele,50.8516407,3.094455499999981,
8890,Moorslede,50.891147,3.0632368999999926,
8900,Brielen,50.867386,2.8501052999999956,
8900,Dikkebus,50.8205936,2.8318861999999854,
8900,Sint-Jan,50.86691399999999,2.9021437000000105,
8900,Ieper,50.8492265,2.8779465000000073,
8902,Hollebeke,50.8053761,2.9371958000000404,
8902,Voormezele,50.8165607,2.875805000000014,
8902,Zillebeke,50.8345035,2.922539899999947,
8904,Boezinge,50.8967457,2.8547932000000174,
8904,Zuidschote,50.91303440000001,2.829544100000021,
8906,Elverdinge,50.88588009999999,2.8175079999999753,
8908,Vlamertinge,50.8536639,2.8243472999999994,
8920,Bikschote,50.9258047,2.864685799999961,
8920,Langemark,50.9135965,2.9200049999999464,
8920,Poelkapelle,50.9176532,2.956597800000054,
8920,Langemark-Poelkapelle,50.9133333,2.9180556000000024,
8930,Lauwe,50.7946478,3.184994599999982,
8930,Rekkem,50.782807,3.1641131999999743,
8930,Menen,50.7961693,3.121442200000047,
8940,Geluwe,50.8099859,3.076704800000016,
8940,Wervik,50.7838218,3.044169199999942,
8950,Nieuwkerke,50.7460655,2.8252870999999686,
8950,Heuvelland,50.733506,2.825097700000015,
8951,Dranouter,50.76591939999999,2.7829724000000624,
8952,Wulvergem,50.7601685,2.8524262999999337,
8953,Wijtschate,50.7858578,2.883113099999946,
8954,Westouter,50.7971484,2.7464371999999457,
8956,Kemmel,50.7832795,2.82861790000004,
8957,Mesen,50.764271,2.8961380000000645,
8957,Messines,50.764271,2.8961380000000645,
8958,Loker,50.7817391,2.7721460999999863,
8970,Reningelst,50.8170545,2.7634047000000237,
8970,Poperinge,50.8452065,2.7211760999999797,
8972,Krombeke,50.9148551,2.688594299999977,
8972,Proven,50.8904872,2.656036800000038,
8972,Roesbrugge-Haringe,50.918879,2.6247955000000047,
8978,Watou,50.8588172,2.6206457000000682,
8980,Beselare,50.84788,3.024675000000002,
8980,Geluveld,50.8338478,2.9939123999999993,
8980,Passendale,50.9002575,3.020732800000019,
8980,Zandvoorde (Zonnebeke),50.8123365,2.9816988999999694,
8980,Zonnebeke,50.87273339999999,2.987471400000004,
9000,Gent,51.06783069999999,3.7290914000000157,
9030,Mariakerke (Gent),51.0736204,3.6806420000000344,
9031,Drongen,51.0509087,3.650063100000011,
9032,Wondelgem,51.09050089999999,3.7160656999999446,
9040,Sint-Amandsberg (Gent),51.0593304,3.7509904999999435,
9041,Oostakker,51.09971299999999,3.764230399999974,
9042,Desteldonk,51.1220868,3.782569100000046,
9042,Mendonk,51.1447934,3.8193014999999377,
9042,Sint-Kruis-Winkel,51.1558401,3.815800099999933,
9050,Gentbrugge,51.03429509999999,3.764014800000041,
9050,Ledeberg (Gent),51.0371743,3.7412236999999777,
9051,Afsnee,51.0305603,3.6661567999999534,
9051,Sint-Denijs-Westrem,51.0200854,3.6695793000000094,
9052,Zwijnaarde,50.99980619999999,3.7106182999999646,
9060,Zelzate,51.1982678,3.812406600000031,
9070,Heusden (O.-Vl.),51.02735,3.803980000000024,
9070,Destelbergen,51.054075,3.8000959999999395,
9080,Beervelde,51.0800983,3.8805757000000085,
9080,Zaffelare,51.1324891,3.8618076999999857,
9080,Zeveneken,51.1074665,3.8988663000000088,
9080,Lochristi,51.0974848,3.8378336000000672,
9090,Gontrode,50.9834948,3.7972910999999385,
9090,Melle,51.0036716,3.800314399999934,
9100,Nieuwkerken-Waas,51.1935108,4.177540099999987,
9100,Sint-Niklaas,51.1559033,4.154425500000002,
9111,Belsele (Sint-Niklaas),51.1428369,4.0861827999999605,
9112,Sinaai-Waas,51.1563307,4.044423800000004,
9120,Haasdonk,51.1810333,4.2378788999999415,
9120,Kallo (Beveren-Waas),51.2526476,4.278681199999937,
9120,Melsele,51.2224882,4.282231400000001,
9120,Vrasene,51.2193961,4.194479399999977,
9120,Beveren-Waas,51.21413,4.253543000000036,
9130,Doel,51.31059759999999,4.26497489999997,
9130,Kallo (Kieldrecht),51.2915,4.173980000000029,
9130,Verrebroek,51.25558909999999,4.18884550000007,
9130,Kieldrecht (Beveren),51.2894202,4.1755238000000645,
9140,Elversele,51.1145439,4.143344599999978,
9140,Steendorp,51.1258102,4.270634200000018,
9140,Tielrode,51.1295276,4.22174670000004,
9140,Temse,51.12879,4.210125000000062,
9150,Bazel,51.147512,4.298358499999949,
9150,Rupelmonde,51.1274074,4.290344799999957,
9150,Kruibeke,51.17063779999999,4.312306900000067,
9160,Daknam,51.1278368,3.987353999999982,
9160,Eksaarde,51.1471563,3.9586262999999917,
9160,Lokeren,51.10234130000001,3.994066299999986,
9170,De Klinge,51.25,4.083333300000049,
9170,Meerdonk,51.2607213,4.145992999999976,
9170,Sint-Pauwels,51.193303,4.097745799999984,
9170,Sint-Gillis-Waas,51.21995099999999,4.127267999999958,
9180,Moerbeke-Waas,51.173409,3.9440099999999347,
9185,Wachtebeke,51.17095,3.8605499999999893,
9190,Kemzeke,51.2062441,4.075699600000007,
9190,Stekene,51.2061111,4.039999999999964,
9200,Appels,51.0293011,4.054140899999993,
9200,Baasrode,51.0378102,4.157724899999948,
9200,Grembergen,51.0550925,4.105663100000015,
9200,Mespelare,50.99608449999999,4.069184599999971,
9200,Oudegem,51.0091316,4.061248500000033,
9200,Schoonaarde,51.0035338,4.01512589999993,
9200,Sint-Gillis-bij-Dendermonde,51.0174597,4.11266820000003,
9200,Dendermonde,51.0254867,4.101993099999959,
9220,Moerzeke,51.0666518,4.155730199999994,
9220,Hamme (O.-Vl.),51.10042,4.13593000000003,
9230,Massemen,50.9808891,3.873490899999979,
9230,Westrem,50.96975699999999,3.8613947000000053,
9230,Wetteren,51.0028673,3.8896460999999363,
9240,Zele,51.0700765,4.040349800000058,
9250,Waasmunster,51.1097222,4.0844443999999385,
9255,Opdorp,51.02806,4.219180000000051,
9255,Buggenhout,51.014359,4.204424000000017,
9260,Schellebelle,51.0115409,3.9288305000000037,
9260,Serskamp,50.99082,3.9221247000000403,
9260,Wichelen,51.0048213,3.9735809000000017,
9270,Kalken,51.0383253,3.918359099999975,
9270,Laarne,51.0304277,3.853564199999937,
9280,Denderbelle,51.0009562,4.09074940000005,
9280,Wieze,50.9786176,4.083669500000042,
9280,Lebbeke,51,4.116666699999996,
9290,Overmere,51.0465707,3.946643399999971,
9290,Uitbergen,51.022548,3.954174700000067,
9290,Berlare,51.0174273,4.005821800000035,
9300,Aalst,50.937793,4.0409133000000566,
9308,Gijzegem,50.9837657,4.051058000000012,
9308,Hofstade (O.-Vl.),50.96915,4.02168000000006,
9310,Baardegem,50.9549555,4.141576999999984,
9310,Herdersem,50.9700983,4.065920600000027,
9310,Meldert (O.-Vl.),50.934325,4.135432900000069,
9310,Moorsel,50.9478217,4.098384200000055,
9320,Nieuwerkerken (Aalst),50.9234243,4.004683099999966,
9320,Erembodegem (Aalst),50.9206095,4.060891999999967,
9340,Impe,50.9604418,3.949884900000029,
9340,Oordegem,50.9565245,3.902863400000001,
9340,Smetlede,50.9660082,3.9277108999999655,
9340,Wanzele,50.9741071,3.955840099999932,
9340,Lede,50.9658713,3.97732689999998,
9400,Appelterre-Eichem,50.8187951,3.9669735999999602,
9400,Denderwindeke,50.7980879,4.024735899999996,
9400,Lieferinge,50.7919279,4.052575199999978,
9400,Nederhasselt,50.8468981,3.9751089000000093,
9400,Okegem,50.8554922,4.055512700000008,
9400,Voorde,50.8246285,3.9448617000000468,
9400,Ninove,50.83364350000001,4.018802999999934,
9401,Pollare,50.81723119999999,4.006885499999953,
9402,Meerbeke,50.8238384,4.04073470000003,
9403,Neigem,50.8033904,4.061815300000035,
9404,Aspelare,50.8433311,3.9574709999999413,
9406,Outer,50.8416281,3.9993363999999474,
9420,Aaigem,50.88915799999999,3.9372244999999566,
9420,Bambrugge,50.9218777,3.928783199999998,
9420,Burst,50.9134028,3.9202801000000136,
9420,Erondegem,50.9408215,3.955425900000023,
9420,Erpe,50.9338285,3.9768861000000015,
9420,Mere,50.9224188,3.9680530000000545,
9420,Ottergem,50.9338291,3.944605499999966,
9420,Vlekkem,50.936432,3.931605999999988,
9420,Erpe-Mere,50.9280556,3.9702777999999626,
9450,Denderhoutem,50.8709652,4.018481500000007,
9450,Heldergem,50.8749786,3.9606280000000424,
9450,Haaltert,50.90244,4.005651499999999,
9451,Kerksken,50.8902903,3.992092800000023,
9470,Denderleeuw,50.884149,4.070768300000054,
9472,Iddergem,50.8745041,4.048752899999954,
9473,Welle,50.8990369,4.05558700000006,
9500,Goeferdinge,50.7673697,3.8414943999999878,
9500,Moerbeke,50.752437,3.917932599999972,
9500,Nederboelare,50.7707473,3.8630756999999676,
9500,Onkerzele,50.7854778,3.916464899999937,
9500,Ophasselt,50.82118209999999,3.8913281999999754,
9500,Overboelare,50.76227369999999,3.863095499999986,
9500,Viane,50.7435153,3.9227667999999767,
9500,Zarlardinge,50.76211670000001,3.8286395000000084,
9500,Geraardsbergen,50.77042429999999,3.872386399999982,
9506,Grimminge,50.7938805,3.9441262999999935,
9506,Idegem,50.79999309999999,3.92678049999995,
9506,Nieuwenhove,50.7875782,3.9866164000000026,
9506,Schendelbeke,50.7957523,3.894866900000011,
9506,Smeerebbe-Vloerzegem,50.815712,3.9210352000000057,
9506,Waarbeke,50.7782217,3.968796399999974,
9506,Zandbergen,50.7946427,3.946179700000016,
9520,Bavegem,50.9442706,3.8657862000000023,
9520,Vlierzele,50.9312501,3.8956081999999697,
9520,Zonnegem,50.9262262,3.9087653000000273,
9520,Sint-Lievens-Houtem,50.9206626,3.8544167000000016,
9521,Letterhoutem,50.92638909999999,3.8820402999999715,
9550,Hillegem,50.8955518,3.8541872000000694,
9550,Sint-Antelinks,50.850217,3.9253358999999364,
9550,Sint-Lievens-Esse,50.85707559999999,3.885595100000046,
9550,Steenhuize-Wijnhuize,50.8457249,3.875741699999935,
9550,Woubrechtegem,50.8729342,3.9158201999999847,
9550,Herzele,50.85353139999999,3.8986568999999918,
9551,Ressegem,50.89204119999999,3.909603899999979,
9552,Borsbeke,50.9048954,3.893199999999979,
9570,Deftinge,50.7873351,3.8396638000000394,
9570,Sint-Maria-Lierde,50.8183551,3.8390630999999757,
9570,Lierde,50.8190695,3.83816580000007,
9571,Hemelveerdegem,50.8069634,3.8569442000000436,
9572,Sint-Martens-Lierde,50.80466819999999,3.8227044000000205,
9600,Renaix,50.7497709,3.604064200000039,
9600,Ronse,50.7497709,3.604064200000039,
9620,Elene,50.890414,3.810291099999972,
9620,Erwetegem,50.8534264,3.8187485999999353,
9620,Godveerdegem,50.862263,3.829936099999941,
9620,Grotenberge,50.8730328,3.8334131000000298,
9620,Leeuwergem,50.8881102,3.8302773000000343,
9620,Oombergen (Zottegem),50.89902170000001,3.8370058000000427,
9620,Sint-Goriks-Oudenhove,50.853376,3.786034500000028,
9620,Sint-Maria-Oudenhove (Zottegem),50.8332892,3.7961149000000205,
9620,Strijpen,50.8680225,3.7876333000000386,
9620,Velzeke-Ruddershove,50.88564419999999,3.78086159999998,
9620,Zottegem,50.86954739999999,3.8107093999999506,
9630,Beerlegem,50.90589629999999,3.7167362999999796,
9630,Dikkele,50.9041388,3.742114899999933,
9630,Hundelgem,50.8895095,3.748358400000029,
9630,Meilegem,50.9049599,3.698957899999982,
9630,Munkzwalm,50.8778017,3.7330621999999494,
9630,Paulatem,50.8962994,3.715650500000038,
9630,Roborst,50.8655452,3.7517318999999816,
9630,Rozebeke,50.84965280000001,3.752765199999999,
9630,Sint-Blasius-Boekel,50.8516744,3.7193829999999934,
9630,Sint-Denijs-Boekel,50.8649078,3.7113359999999602,
9630,Sint-Maria-Latem,50.890211,3.706864399999972,
9630,Zwalm,50.8799184,3.728870499999971,
9636,Nederzwalm-Hermelgem,50.8875058,3.6863846999999623,
9660,Elst,50.8312919,3.7386165000000346,
9660,Everbeek,50.7629802,3.808278800000039,
9660,Michelbeke,50.8334231,3.7629435999999714,
9660,Nederbrakel,50.8030762,3.75219340000001,
9660,Opbrakel,50.7970364,3.7569851000000654,
9660,Zegelsem,50.8188341,3.718135699999948,
9660,Brakel,50.80276,3.7638200000000097,
9661,Parike,50.7848195,3.7979447000000164,
9667,Sint-Kornelis-Horebeke,50.834426,3.6983275999999705,
9667,Sint-Maria-Horebeke,50.84049,3.691596000000004,
9667,Horebeke,50.8372,3.6867200000000366,
9680,Etikhove,50.812527,3.626663399999984,
9680,Maarke-Kerkem,50.815968,3.6541835000000447,
9680,Maarkedal,50.7992486,3.644200700000056,
9681,Nukerke,50.79703,3.5947055999999975,
9688,Schorisse,50.8044682,3.6769838000000163,
9690,Berchem (O.-Vl.),50.7901621,3.509544300000016,
9690,Kwaremont,50.7767287,3.5253768999999693,
9690,Ruien,50.770725,3.482967400000007,
9690,Zulzeke,50.7889651,3.570889099999931,
9690,Kluisbergen,50.7784304,3.493558900000039,
9700,Bevere,50.85236949999999,3.587545099999943,
9700,Edelare,50.8302334,3.6287307000000055,
9700,Eine,50.867937,3.620744000000059,
9700,Ename,50.8570277,3.6319101000000273,
9700,Heurne,50.8837448,3.6287389000000303,
9700,Leupegem,50.8329265,3.6018007000000125,
9700,Mater,50.8424603,3.663553699999966,
9700,Melden,50.8138095,3.564279899999974,
9700,Mullem,50.8912265,3.6030580999999984,
9700,Nederename,50.8667191,3.634881500000006,
9700,Volkegem,50.8393802,3.64278139999999,
9700,Welden,50.8784011,3.655539900000008,
9700,Oudenaarde,50.8469306,3.601436700000022,
9750,Huise,50.89932659999999,3.5896533999999747,
9750,Ouwegem,50.9115762,3.5992208999999775,
9750,Zingem,50.9013629,3.6526704000000336,
9770,Kruishoutem,50.9275809,3.537358700000027,
9771,Nokere,50.8850943,3.5105895000000373,
9772,Wannegem-Lede,50.889802,3.551506600000039,
9790,Elsegem,50.8245725,3.535361500000022,
9790,Moregem,50.8504552,3.5614070999999967,
9790,Ooike (Wortegem-Petegem),50.86986510000001,3.5510606999999936,
9790,Petegem-aan-de-Schelde,50.8333051,3.5560780000000705,
9790,Wortegem,50.8520887,3.510243199999991,
9790,Wortegem-Petegem,50.8520887,3.510243199999991,
9800,Astene,50.9837892,3.5604332999999997,
9800,Bachte-Maria-Leerne,51.0108541,3.5783675999999787,
9800,Gottem,50.9649581,3.4613449999999375,
9800,Grammene,50.9771417,3.4648864000000685,
9800,Meigem,51.0168961,3.5404289000000517,
9800,Petegem-aan-de-Leie,50.9800082,3.533877899999993,
9800,Sint-Martens-Leerne,51.0154398,3.587717200000043,
9800,Vinkt,51.00816409999999,3.4793988999999783,
9800,Wontergem,50.9794219,3.4445577000000185,
9800,Zeveren,50.9962852,3.50110559999996,
9800,Deinze,50.98756419999999,3.5235857000000124,
9810,Eke,50.9580565,3.637455100000011,
9810,Nazareth,50.9597659,3.5951407999999674,
9820,Bottelare,50.9631988,3.7537909000000127,
9820,Lemberge,50.9781227,3.772967699999981,
9820,Melsen,50.95631909999999,3.6940644999999677,
9820,Munte,50.9450049,3.744155200000023,
9820,Schelderode,50.9713789,3.7155351999999766,
9820,Merelbeke,50.9925349,3.7439229999999952,
9830,Sint-Martens-Latem,51.0135066,3.6287715999999364,
9831,Deurle,51.0092272,3.6043494000000464,
9840,Zevergem,50.9791445,3.696151699999973,
9840,De Pinte,50.99109499999999,3.6504620000000614,
9850,Hansbeke,51.0747168,3.5356475999999475,
9850,Landegem,51.0567048,3.573148100000026,
9850,Merendree,51.07774209999999,3.5770219999999426,
9850,Poesele,51.033991,3.516149700000028,
9850,Vosselare,51.0294647,3.5574384999999893,
9850,Nevele,51.0343466,3.5478736000000026,
9860,Balegem,50.9204927,3.793498399999976,
9860,Gijzenzele,50.97058879999999,3.81546979999996,
9860,Landskouter,50.9683883,3.7928735000000415,
9860,Moortsele,50.9590134,3.779461999999967,
9860,Scheldewindeke,50.93839819999999,3.785518400000001,
9860,Oosterzele,50.9467656,3.81550500000003,
9870,Machelen (O.-Vl.),50.87628309999999,4.421970699999974,
9870,Olsene,50.9362129,3.465732800000069,
9870,Zulte,50.9219214,3.4437732999999753,
9880,Lotenhulle,51.04838729999999,3.4655771999999843,
9880,Poeke,51.040935,3.4440488000000187,
9880,Aalter,51.0769076,3.432344599999965,
9881,Bellem,51.0884355,3.4906453999999485,
9890,Asper,50.9160245,3.651032100000066,
9890,Baaigem,50.9296017,3.7219345999999405,
9890,Dikkelvenne,50.9190023,3.687424700000065,
9890,Semmerzake,50.9430929,3.6647202000000334,
9890,Vurste,50.9490931,3.6843030999999655,
9890,Gavere,50.92634,3.6631130000000667,
9900,Eeklo,51.187908,3.561290999999983,
9910,Ursel,51.1294092,3.485615300000063,
9910,Knesselare,51.1389455,3.4127584999999954,
9920,Lovendegem,51.1075935,3.6285574999999426,
9921,Vinderhoute,51.0869089,3.6407213999999612,
9930,Zomergem,51.1148946,3.5611178999999993,
9931,Oostwinkel,51.1508463,3.525260399999979,
9932,Ronsele,51.1309736,3.5516605000000254,
9940,Ertvelde,51.1787632,3.74668650000001,
9940,Kluizen,51.1557298,3.7303320999999414,
9940,Sleidinge,51.1319702,3.678911699999958,
9940,Evergem,51.1101028,3.7067230999999765,
9950,Waarschoot,51.150958,3.6030949999999393,
9960,Assenede,51.2269806,3.751015700000039,
9961,Boekhoute,51.25817379999999,3.7181501000000026,
9968,Bassevelde,51.23006239999999,3.677743200000009,
9968,Oosteeklo,51.1920171,3.688377800000012,
9970,Kaprijke,51.22307499999999,3.618605699999989,
9971,Lembeke,51.1945809,3.6330206999999746,
9980,Sint-Laureins,51.2361689,3.5329424000000245,
9981,Sint-Margriete,51.2803944,3.546935699999949,
9982,Sint-Jan-in-Eremo,51.27370089999999,3.5768504999999777,
9988,Waterland-Oudeman,51.2888925,3.590299899999991,
9988,Watervliet,51.2765175,3.627019799999971,
9990,Maldegem,51.209082,3.448661099999981,
9991,Adegem,51.2045152,3.4900073999999677,
9992,Middelburg,51.2547106,3.4150935000000118,